file,offset,valid_instructions_count,arch
10.exe,70883,33,32
10.exe,40821,57,32
10.exe,125992,492,32
10.exe,45273,178,32
10.exe,54543,36,32
10.exe,96889,209,32
10.exe,54994,4,32
10.exe,85759,12,32
10.exe,102402,5751,32
10.exe,115964,4970,32
10.exe,97034,164,32
10.exe,3959,299,32
10.exe,54677,7,32
10.exe,81391,8,32
10.exe,63473,43,32
10.exe,30804,56,32
10.exe,120417,3280,32
10.exe,99329,7271,32
10.exe,87746,265,32
10.exe,14523,461,32
10.exe,84393,291,32
10.exe,4537,28,32
10.exe,68034,113,32
10.exe,108471,2894,32
10.exe,88471,152,32
10.exe,11238,2036,32
10.exe,27792,143,32
10.exe,62451,9,32
10.exe,99911,6998,32
10.exe,186,2184,32
10.exe,35938,231,32
10.exe,84072,16,32
10.exe,50980,1,32
10.exe,44518,81,32
10.exe,66753,34,32
10.exe,107596,3308,32
10.exe,28831,174,32
10.exe,75039,188,32
10.exe,48453,3,32
10.exe,115155,187,32
10.exe,62917,25,32
10.exe,79642,47,32
10.exe,23454,1024,32
10.exe,32083,137,32
10.exe,27458,313,32
10.exe,100937,6558,32
10.exe,99363,7255,32
10.exe,112006,1421,32
10.exe,3953,302,32
10.exe,54881,19,32
10.exe,48209,17,32
10.exe,70743,29,32
10.exe,114435,467,32
10.exe,111656,1548,32
10.exe,3533,512,32
10.exe,24779,402,32
10.exe,110723,1922,32
10.exe,108812,2744,32
10.exe,27060,502,32
10.exe,122642,2168,32
10.exe,44465,106,32
10.exe,39893,58,32
10.exe,49379,16,32
10.exe,1697,1430,32
10.exe,50247,30,32
10.exe,110601,1968,32
10.exe,6835,4098,32
10.exe,116827,4695,32
10.exe,56311,232,32
10.exe,1054,1752,32
10.exe,3669,444,32
10.exe,33541,15,32
10.exe,89469,29,32
10.exe,11723,1791,32
10.exe,37586,33,32
10.exe,4314,127,32
10.exe,11240,2035,32
10.exe,126624,176,32
10.exe,108721,2792,32
10.exe,119606,3663,32
10.exe,71712,17,32
10.exe,32246,65,32
10.exe,29626,86,32
10.exe,14479,483,32
10.exe,87500,43,32
10.exe,40624,156,32
10.exe,57508,15,32
10.exe,1920,1319,32
10.exe,95191,695,32
10.exe,10658,2311,32
10.exe,88879,69,32
10.exe,3610,474,32
10.exe,124843,1066,32
10.exe,114570,420,32
10.exe,87357,105,32
10.exe,102896,5480,32
10.exe,66020,10,32
10.exe,118910,3953,32
10.exe,73469,82,32
10.exe,104227,4874,32
10.exe,102827,5520,32
10.exe,15872,860,32
10.exe,112326,1297,32
10.exe,27965,57,32
10.exe,120697,3140,32
10.exe,79321,39,32
10.exe,17981,91,32
10.exe,52883,298,32
10.exe,113450,849,32
10.exe,37917,3,32
10.exe,71624,55,32
10.exe,27568,258,32
10.exe,99332,7269,32
10.exe,50060,10,32
10.exe,54129,17,32
10.exe,87080,36,32
10.exe,93481,100,32
10.exe,98836,7454,32
10.exe,84435,270,32
10.exe,27240,422,32
10.exe,16862,396,32
10.exe,102477,5712,32
10.exe,16143,734,32
10.exe,55735,58,32
10.exe,2742,908,32
10.exe,36561,104,32
10.exe,61723,56,32
10.exe,53530,104,32
10.exe,29976,20,32
10.exe,1117,1720,32
10.exe,18700,602,32
10.exe,78587,15,32
10.exe,33841,107,32
10.exe,103292,5278,32
10.exe,32281,55,32
10.exe,16863,395,32
10.exe,2334,1112,32
10.exe,16726,459,32
10.exe,62294,60,32
10.exe,93772,189,32
10.exe,12951,1210,32
10.exe,104550,4744,32
10.exe,106290,3937,32
10.exe,22831,1314,32
10.exe,123617,1679,32
10.exe,8075,3544,32
10.exe,20334,160,32
10.exe,58365,579,32
10.exe,671,1943,32
10.exe,70103,80,32
10.exe,69296,57,32
10.exe,73378,118,32
10.exe,38220,51,32
10.exe,11759,1773,32
10.exe,36020,191,32
10.exe,88509,133,32
10.exe,86424,9,32
10.exe,16383,621,32
10.exe,109939,2237,32
10.exe,12439,1451,32
10.exe,70148,58,32
10.exe,27987,46,32
10.exe,90302,39,32
10.exe,39432,6,32
10.exe,37161,239,32
10.exe,33069,12,32
10.exe,6324,3,32
10.exe,17278,201,32
10.exe,63760,59,32
10.exe,34664,34,32
10.exe,14094,672,32
10.exe,21737,1820,32
10.exe,113675,761,32
10.exe,32617,1,32
10.exe,33515,27,32
10.exe,89218,118,32
10.exe,51232,13,32
10.exe,50936,24,32
10.exe,113019,1026,32
10.exe,124315,1330,32
10.exe,119945,3516,32
10.exe,53769,55,32
10.exe,2056,1251,32
10.exe,10107,2582,32
10.exe,67088,66,32
10.exe,120215,3381,32
10.exe,116097,4925,32
10.exe,92449,27,32
10.exe,91481,133,32
10.exe,37481,82,32
10.exe,30122,22,32
10.exe,118837,3989,32
10.exe,26618,101,32
10.exe,126721,127,32
10.exe,62444,11,32
10.exe,29381,196,32
10.exe,49468,14,32
10.exe,20517,78,32
10.exe,40314,19,32
10.exe,22472,1478,32
10.exe,13343,1025,32
10.exe,114234,538,32
10.exe,89140,151,32
10.exe,21487,7,32
10.exe,66262,140,32
10.exe,124390,1293,32
10.exe,82624,21,32
10.exe,26314,97,32
10.exe,84209,384,32
10.exe,43329,297,32
10.exe,32335,35,32
10.exe,68769,184,32
10.exe,119786,3588,32
10.exe,20002,314,32
10.exe,113969,636,32
10.exe,53592,73,32
10.exe,75191,112,32
10.exe,30694,16,32
10.exe,61924,38,32
10.exe,119456,3723,32
10.exe,48558,42,32
10.exe,121288,2845,32
10.exe,47875,13,32
10.exe,4769,375,32
10.exe,10924,2185,32
10.exe,84485,245,32
10.exe,4899,316,32
10.exe,74419,495,32
10.exe,46395,10,32
10.exe,123686,1645,32
10.exe,43678,120,32
10.exe,3378,590,32
10.exe,15041,216,32
10.exe,83673,39,32
10.exe,45962,22,32
10.exe,75380,17,32
10.exe,61381,61,32
10.exe,123514,1731,32
10.exe,60743,259,32
10.exe,7925,3615,32
10.exe,71995,222,32
10.exe,5440,63,32
10.exe,21687,1845,32
10.exe,647,1955,32
10.exe,54062,50,32
10.exe,24311,622,32
10.exe,120702,3138,32
10.exe,30705,13,32
10.exe,30769,71,32
10.exe,112338,1291,32
10.exe,66937,137,32
10.exe,41421,17,32
10.exe,80641,27,32
10.exe,47505,100,32
10.exe,72492,10,32
10.exe,75803,185,32
10.exe,5202,170,32
10.exe,39518,47,32
10.exe,38096,51,32
10.exe,98664,7516,32
10.exe,49367,22,32
10.exe,24909,346,32
10.exe,89102,162,32
10.exe,43271,326,32
10.exe,40119,62,32
10.exe,75827,173,32
10.exe,87473,56,32
10.exe,22785,1335,32
10.exe,41757,165,32
10.exe,48177,34,32
10.exe,24867,365,32
10.exe,32545,27,32
10.exe,9533,2852,32
10.exe,76171,174,32
10.exe,22214,1595,32
10.exe,88254,9,32
10.exe,11327,1992,32
10.exe,5435,65,32
10.exe,107621,3298,32
10.exe,65533,16,32
10.exe,79411,140,32
10.exe,25172,226,32
10.exe,76713,197,32
10.exe,76666,218,32
10.exe,39172,63,32
10.exe,102423,5738,32
10.exe,53475,9,32
10.exe,26840,7,32
10.exe,126623,176,32
10.exe,114139,570,32
10.exe,23346,1072,32
10.exe,19117,401,32
10.exe,24864,365,32
10.exe,57942,43,32
10.exe,91065,309,32
10.exe,77864,25,32
10.exe,37006,316,32
10.exe,35969,217,32
10.exe,85817,139,32
10.exe,54610,32,32
10.exe,63147,2,32
10.exe,32263,60,32
10.exe,122031,2473,32
10.exe,121797,2590,32
10.exe,32805,2,32
10.exe,102758,5563,32
10.exe,60560,68,32
10.exe,7448,3816,32
10.exe,38117,40,32
10.exe,87572,8,32
10.exe,8043,3560,32
10.exe,121948,2515,32
10.exe,96961,186,32
10.exe,43840,39,32
10.exe,7604,3749,32
10.exe,109685,2342,32
10.exe,1907,1325,32
10.exe,60223,56,32
10.exe,10118,2577,32
10.exe,7868,3642,32
10.exe,74381,507,32
10.exe,69599,47,32
10.exe,65367,89,32
10.exe,103718,5080,32
10.exe,29318,224,32
10.exe,108473,2895,32
10.exe,57157,62,32
10.exe,69854,24,32
10.exe,10928,2184,32
10.exe,9408,2907,32
10.exe,94035,122,32
10.exe,39857,76,32
10.exe,79184,19,32
10.exe,42412,119,32
10.exe,80063,36,32
10.exe,34376,42,32
10.exe,71701,22,32
10.exe,87382,93,32
10.exe,68067,99,32
10.exe,54605,11,32
10.exe,84063,21,32
10.exe,11774,1766,32
10.exe,9864,2700,32
10.exe,79367,11,32
10.exe,2417,1070,32
10.exe,114155,564,32
10.exe,123912,1532,32
10.exe,61537,62,32
10.exe,13255,1059,32
10.exe,104359,4817,32
10.exe,44072,300,32
10.exe,41205,118,32
10.exe,119562,3682,32
10.exe,108519,2878,32
10.exe,22584,1421,32
10.exe,92326,69,32
10.exe,88045,111,32
10.exe,92991,286,32
10.exe,25926,56,32
10.exe,78040,14,32
10.exe,84199,389,32
10.exe,29204,284,32
10.exe,34738,3,32
10.exe,66456,46,32
10.exe,111295,1691,32
10.exe,37253,194,32
10.exe,2135,1211,32
10.exe,93927,146,32
10.exe,39793,13,32
10.exe,57223,34,32
10.exe,14411,518,32
10.exe,74085,40,32
10.exe,97702,51,32
10.exe,72109,166,32
10.exe,110947,1834,32
10.exe,126078,449,32
10.exe,26378,71,32
10.exe,113766,718,32
10.exe,27871,104,32
10.exe,74665,377,32
10.exe,32537,1,32
10.exe,18573,666,32
10.exe,81529,18,32
10.exe,50033,18,32
10.exe,55895,88,32
10.exe,30943,16,32
10.exe,14869,301,32
10.exe,108862,2717,32
10.exe,94840,898,32
10.exe,100729,6642,32
10.exe,111408,1649,32
10.exe,67124,49,32
10.exe,79226,70,32
10.exe,13460,971,32
10.exe,96621,87,32
10.exe,122622,2178,32
10.exe,52232,12,32
10.exe,44907,67,32
10.exe,27414,335,32
10.exe,95225,674,32
10.exe,94637,63,32
10.exe,95328,613,32
10.exe,117062,4636,32
10.exe,108639,2819,32
10.exe,58158,83,32
10.exe,57775,96,32
10.exe,72065,189,32
10.exe,57562,182,32
10.exe,95102,740,32
10.exe,5318,120,32
10.exe,121449,2764,32
10.exe,17741,197,32
10.exe,47654,31,32
10.exe,49730,80,32
10.exe,64920,5,32
10.exe,41957,86,32
10.exe,12773,1294,32
10.exe,107185,3492,32
10.exe,77117,17,32
10.exe,5557,12,32
10.exe,89448,38,32
10.exe,113761,721,32
10.exe,104157,4899,32
10.exe,20073,281,32
10.exe,35350,6,32
10.exe,66768,29,32
10.exe,31327,69,32
10.exe,62248,77,32
10.exe,106150,4005,32
10.exe,123008,1984,32
10.exe,32384,8,32
10.exe,10636,2320,32
10.exe,105889,4146,32
10.exe,100054,6935,32
10.exe,74953,233,32
10.exe,126427,274,32
10.exe,52966,256,32
10.exe,31639,111,32
10.exe,99068,7396,32
10.exe,27827,126,32
10.exe,33080,8,32
10.exe,109724,2323,32
10.exe,16331,641,32
10.exe,110310,2085,32
10.exe,51934,154,32
10.exe,94217,73,32
10.exe,58017,6,32
10.exe,90821,412,32
10.exe,21397,22,32
10.exe,101444,6350,32
10.exe,63916,9,32
10.exe,122654,2162,32
10.exe,10155,2562,32
10.exe,126966,5,32
10.exe,94631,67,32
10.exe,74345,520,32
10.exe,87250,46,32
10.exe,22832,1314,32
10.exe,30338,8,32
10.exe,81262,62,32
10.exe,74003,80,32
10.exe,60669,14,32
10.exe,1189,1684,32
10.exe,93126,241,32
10.exe,56732,22,32
10.exe,67392,250,32
10.exe,18939,487,32
10.exe,41458,1,32
10.exe,25221,203,32
10.exe,123329,1823,32
10.exe,117304,4565,32
10.exe,78351,127,32
10.exe,106249,3956,32
10.exe,32187,90,32
10.exe,27252,416,32
10.exe,5259,145,32
10.exe,47645,36,32
10.exe,121188,2895,32
10.exe,19721,114,32
10.exe,4865,331,32
10.exe,69109,20,32
10.exe,87377,94,32
10.exe,103828,5037,32
10.exe,82317,42,32
10.exe,96848,19,32
10.exe,119283,3794,32
10.exe,18898,506,32
10.exe,81530,17,32
10.exe,83088,326,32
10.exe,60727,267,32
10.exe,88486,144,32
10.exe,64875,5,32
10.exe,119413,3741,32
10.exe,18151,6,32
10.exe,52169,43,32
10.exe,27872,103,32
10.exe,65639,3,32
10.exe,101121,6478,32
10.exe,17824,161,32
10.exe,76351,92,32
10.exe,116431,4818,32
10.exe,11852,1730,32
10.exe,87078,37,32
10.exe,78304,2,32
10.exe,78789,12,32
10.exe,42220,204,32
10.exe,45426,107,32
10.exe,86538,48,32
10.exe,121349,2814,32
10.exe,24,2258,32
10.exe,110776,1902,32
10.exe,25694,1,32
10.exe,3684,437,32
10.exe,77329,9,32
10.exe,77400,51,32
10.exe,41568,59,32
10.exe,1822,1368,32
10.exe,66217,9,32
10.exe,29748,31,32
10.exe,31505,3,32
10.exe,38020,15,32
10.exe,104885,4598,32
10.exe,26766,35,32
10.exe,119732,3613,32
10.exe,123960,1508,32
10.exe,8788,3198,32
10.exe,33387,1,32
10.exe,84757,114,32
10.exe,87856,212,32
10.exe,63422,61,32
10.exe,110624,1957,32
10.exe,79598,60,32
10.exe,53485,4,32
10.exe,19517,209,32
10.exe,40758,89,32
10.exe,68505,316,32
10.exe,50248,28,32
10.exe,117638,4472,32
10.exe,49670,113,32
10.exe,62824,68,32
10.exe,58217,53,32
10.exe,59769,282,32
10.exe,15901,846,32
10.exe,122667,2155,32
10.exe,20332,161,32
10.exe,89221,120,32
10.exe,121542,2718,32
10.exe,125902,537,32
10.exe,124585,1195,32
10.exe,24869,364,32
10.exe,106295,3934,32
10.exe,88895,61,32
10.exe,32403,1,32
10.exe,114154,567,32
10.exe,94645,56,32
10.exe,103698,5088,32
10.exe,7612,3744,32
10.exe,47985,110,32
10.exe,121362,2808,32
10.exe,83962,74,32
10.exe,61710,62,32
10.exe,1566,1496,32
10.exe,6061,114,32
10.exe,10803,2243,32
10.exe,109245,2544,32
10.exe,92466,21,32
10.exe,97867,7767,32
10.exe,59516,29,32
10.exe,88067,100,32
10.exe,25152,236,32
10.exe,16671,484,32
10.exe,25651,17,32
10.exe,107774,3239,32
10.exe,82590,38,32
10.exe,81990,39,32
10.exe,90109,114,32
10.exe,107,2221,32
10.exe,14551,450,32
10.exe,64081,9,32
10.exe,61105,96,32
10.exe,8426,3377,32
10.exe,106654,3763,32
10.exe,20513,80,32
10.exe,42268,186,32
10.exe,58096,107,32
10.exe,58411,560,32
10.exe,22053,1673,32
10.exe,72691,122,32
10.exe,3827,365,32
10.exe,97027,166,32
10.exe,4176,195,32
10.exe,66654,16,32
10.exe,96110,262,32
10.exe,31705,78,32
10.exe,116471,4802,32
10.exe,104034,4947,32
10.exe,90604,492,32
10.exe,96771,41,32
10.exe,64052,24,32
10.exe,108279,2984,32
10.exe,101066,6499,32
10.exe,84630,176,32
10.exe,5401,85,32
10.exe,214,2170,32
10.exe,117011,4650,32
10.exe,96534,118,32
10.exe,50068,8,32
10.exe,50728,80,32
10.exe,67434,231,32
10.exe,98695,7504,32
10.exe,54560,31,32
10.exe,113318,903,32
10.exe,103855,5030,32
10.exe,73742,194,32
10.exe,123703,1636,32
10.exe,123455,1760,32
10.exe,1275,1641,32
10.exe,118113,4308,32
10.exe,106742,3724,32
10.exe,3270,644,32
10.exe,24798,391,32
10.exe,46398,8,32
10.exe,107025,3580,32
10.exe,28394,221,32
10.exe,107603,3307,32
10.exe,57945,11,32
10.exe,76255,134,32
10.exe,20231,205,32
10.exe,62340,36,32
10.exe,36834,402,32
10.exe,4901,315,32
10.exe,110514,2005,32
10.exe,82190,95,32
10.exe,113052,1012,32
10.exe,17696,219,32
10.exe,100961,6547,32
10.exe,75819,177,32
10.exe,42248,193,32
10.exe,104651,4700,32
10.exe,28356,240,32
10.exe,68152,59,32
10.exe,72925,13,32
10.exe,122012,2483,32
10.exe,124677,1149,32
10.exe,51783,229,32
10.exe,74555,432,32
10.exe,96861,11,32
10.exe,37441,102,32
10.exe,31403,34,32
10.exe,12107,1607,32
10.exe,105368,4386,32
10.exe,101092,6487,32
10.exe,3586,486,32
10.exe,14620,415,32
10.exe,90997,339,32
10.exe,102265,5816,32
10.exe,59016,282,32
10.exe,92557,437,32
10.exe,17924,115,32
10.exe,31143,65,32
10.exe,57811,81,32
10.exe,13875,773,32
10.exe,20510,81,32
10.exe,45671,88,32
10.exe,102070,5960,32
10.exe,56465,157,32
10.exe,102970,5444,32
10.exe,20366,148,32
10.exe,4998,271,32
10.exe,10825,2235,32
10.exe,70742,29,32
10.exe,48918,8,32
10.exe,91252,242,32
10.exe,70995,52,32
10.exe,109420,2456,32
10.exe,25507,79,32
10.exe,33915,68,32
10.exe,121526,2726,32
10.exe,51402,79,32
10.exe,53844,23,32
10.exe,18870,520,32
10.exe,54895,12,32
10.exe,96824,23,32
10.exe,114063,598,32
10.exe,51155,7,32
10.exe,48561,39,32
10.exe,24612,480,32
10.exe,15072,202,32
10.exe,110970,1826,32
10.exe,52520,47,32
10.exe,60218,59,32
10.exe,96803,31,32
10.exe,101349,6396,32
10.exe,23893,818,32
10.exe,68570,282,32
10.exe,53699,30,32
10.exe,30932,20,32
10.exe,48306,9,32
10.exe,3376,591,32
10.exe,37829,45,32
10.exe,42446,107,32
10.exe,71980,2,32
10.exe,22618,1406,32
10.exe,85188,33,32
10.exe,111575,1580,32
10.exe,50720,84,32
10.exe,43379,272,32
10.exe,119689,3630,32
10.exe,89949,163,32
10.exe,77234,55,32
10.exe,109546,2396,32
10.exe,65240,157,32
10.exe,53064,208,32
10.exe,20329,163,32
10.exe,59345,115,32
10.exe,91354,202,32
10.exe,120786,3096,32
10.exe,95993,303,32
10.exe,95997,303,32
10.exe,87503,41,32
10.exe,91504,121,32
10.exe,4782,369,32
10.exe,44165,256,32
10.exe,73561,31,32
10.exe,81941,60,32
10.exe,71733,7,32
10.exe,101203,6447,32
10.exe,7717,3700,32
10.exe,78791,10,32
10.exe,15575,1003,32
10.exe,25351,144,32
10.exe,57298,1,32
10.exe,28019,30,32
10.exe,33088,7,32
10.exe,89540,328,32
10.exe,93129,239,32
10.exe,12227,1551,32
10.exe,87938,172,32
10.exe,98000,7716,32
10.exe,76991,76,32
10.exe,112238,1329,32
10.exe,113081,998,32
10.exe,49237,6,32
10.exe,69758,30,32
10.exe,40437,251,32
10.exe,74590,415,32
10.exe,36454,1,32
10.exe,75202,106,32
10.exe,7728,3698,32
10.exe,17495,100,32
10.exe,18690,607,32
10.exe,126940,18,32
10.exe,90184,90,32
10.exe,105532,4305,32
10.exe,13721,844,32
10.exe,55926,76,32
10.exe,78957,120,32
10.exe,77548,63,32
10.exe,1230,1664,32
10.exe,83710,21,32
10.exe,91015,332,32
10.exe,92279,89,32
10.exe,50877,7,32
10.exe,9966,2650,32
10.exe,24233,658,32
10.exe,43713,103,32
10.exe,11818,1748,32
10.exe,64118,22,32
10.exe,113778,715,32
10.exe,13113,1133,32
10.exe,24535,516,32
10.exe,79948,4,32
10.exe,113538,814,32
10.exe,69061,44,32
10.exe,63839,29,32
10.exe,32642,16,32
10.exe,65156,4,32
10.exe,65075,32,32
10.exe,76152,10,32
10.exe,121298,2840,32
10.exe,44868,85,32
10.exe,118959,3929,32
10.exe,22295,1559,32
10.exe,10917,2188,32
10.exe,136,2209,32
10.exe,74028,68,32
10.exe,107149,3511,32
10.exe,106999,3592,32
10.exe,37690,104,32
10.exe,63683,90,32
10.exe,69996,130,32
10.exe,10605,2334,32
10.exe,40099,65,32
10.exe,53916,61,32
10.exe,114895,296,32
10.exe,42545,63,32
10.exe,103168,5330,32
10.exe,54037,4,32
10.exe,46793,10,32
10.exe,50476,49,32
10.exe,69703,56,32
10.exe,84687,149,32
10.exe,77593,41,32
10.exe,51312,121,32
10.exe,34334,54,32
10.exe,77304,22,32
10.exe,27878,101,32
10.exe,30591,67,32
10.exe,108810,2745,32
10.exe,101550,6302,32
10.exe,12915,1229,32
10.exe,64038,29,32
10.exe,73395,112,32
10.exe,111422,1642,32
10.exe,75854,159,32
10.exe,29738,36,32
10.exe,116380,4835,32
10.exe,52749,366,32
10.exe,1575,1491,32
10.exe,33336,12,32
10.exe,106862,3655,32
10.exe,123448,1764,32
10.exe,43274,325,32
10.exe,41086,177,32
10.exe,12499,1423,32
10.exe,38427,10,32
10.exe,10246,2520,32
10.exe,41494,88,32
10.exe,103535,5158,32
10.exe,103149,5341,32
10.exe,85329,28,32
10.exe,108955,2667,32
10.exe,107516,3351,32
10.exe,103689,5091,32
10.exe,33453,12,32
10.exe,99115,7372,32
10.exe,112480,1238,32
10.exe,17213,227,32
10.exe,43839,40,32
10.exe,17543,75,32
10.exe,122476,2251,32
10.exe,92574,430,32
10.exe,124101,1437,32
10.exe,113685,756,32
10.exe,91828,51,32
10.exe,101716,6216,32
10.exe,65338,106,32
10.exe,119848,3562,32
10.exe,118691,4060,32
10.exe,120078,3450,32
10.exe,12140,1592,32
10.exe,98786,7471,32
10.exe,122203,2387,32
10.exe,85631,14,32
10.exe,56129,30,32
10.exe,121275,2851,32
10.exe,22138,1636,32
10.exe,57012,133,32
10.exe,108065,3091,32
10.exe,58106,105,32
10.exe,27907,86,32
10.exe,26122,54,32
10.exe,116224,4879,32
10.exe,114682,379,32
10.exe,18813,547,32
10.exe,13558,920,32
10.exe,11735,1786,32
10.exe,37540,55,32
10.exe,122869,2054,32
10.exe,13366,1015,32
10.exe,44247,215,32
100.exe,2552,1172,32
100.exe,12132,3056,32
100.exe,6126,1380,32
100.exe,10213,3911,32
100.exe,5399,160,32
100.exe,9952,28,32
100.exe,5166,255,32
100.exe,15317,1713,32
100.exe,9288,247,32
100.exe,10820,3675,32
100.exe,8420,533,32
100.exe,10696,3724,32
100.exe,6307,1285,32
100.exe,14402,2082,32
100.exe,10832,3668,32
100.exe,8343,563,32
100.exe,8869,383,32
100.exe,17535,831,32
100.exe,14802,1923,32
100.exe,11186,3477,32
100.exe,424,391,32
100.exe,8783,404,32
100.exe,9030,329,32
100.exe,11630,3269,32
100.exe,3812,584,32
100.exe,10533,3797,32
100.exe,7398,960,32
100.exe,12242,3020,32
100.exe,4129,436,32
100.exe,13879,2313,32
100.exe,8004,695,32
100.exe,10428,3841,32
100.exe,483,365,32
100.exe,5032,26,32
100.exe,13351,2549,32
100.exe,5445,144,32
100.exe,6652,1167,32
100.exe,12082,3077,32
100.exe,19152,152,32
100.exe,6468,1210,32
100.exe,4869,101,32
100.exe,15297,1722,32
100.exe,1999,1436,32
100.exe,5030,27,32
100.exe,12982,2695,32
100.exe,6125,1376,32
100.exe,2683,1115,32
100.exe,13504,2486,32
100.exe,6923,1098,32
100.exe,2006,1432,32
100.exe,74,555,32
100.exe,9578,156,32
100.exe,4248,379,32
100.exe,3854,566,32
100.exe,10784,3692,32
100.exe,15116,1801,32
100.exe,6019,1429,32
100.exe,5218,236,32
100.exe,4247,380,32
100.exe,1369,16,32
100.exe,6285,1296,32
100.exe,9104,304,32
100.exe,110,540,32
100.exe,8515,499,32
100.exe,15827,1517,32
100.exe,493,360,32
100.exe,15794,1532,32
100.exe,5108,279,32
100.exe,15305,1720,32
100.exe,1844,1505,32
100.exe,15936,1479,32
100.exe,17614,801,32
100.exe,3558,699,32
100.exe,12427,2954,32
100.exe,10364,3868,32
100.exe,18118,591,32
100.exe,15558,1623,32
100.exe,8066,675,32
100.exe,15204,1762,32
100.exe,6301,1288,32
100.exe,17090,1044,32
100.exe,11832,3170,32
100.exe,11205,3474,32
100.exe,9820,67,32
100.exe,7453,940,32
100.exe,1461,78,32
100.exe,9035,325,32
100.exe,5514,118,32
100.exe,5080,11,32
100.exe,18702,367,32
100.exe,6716,1147,32
100.exe,16249,1402,32
100.exe,365,418,32
100.exe,13744,2370,32
100.exe,8407,537,32
100.exe,18335,502,32
100.exe,11769,3207,32
100.exe,15534,1634,32
100.exe,15092,1811,32
100.exe,4631,205,32
100.exe,12753,2815,32
100.exe,9458,203,32
100.exe,5409,155,32
100.exe,14462,2058,32
100.exe,2086,1391,32
100.exe,2528,1184,32
100.exe,6400,1243,32
100.exe,18515,434,32
100.exe,10976,3609,32
100.exe,4121,440,32
100.exe,16110,1435,32
100.exe,18428,468,32
100.exe,3494,729,32
100.exe,4682,182,32
100.exe,13243,2588,32
100.exe,7642,858,32
100.exe,9900,42,32
100.exe,16319,1379,32
100.exe,15367,1693,32
100.exe,1460,82,32
100.exe,18032,622,32
100.exe,5802,37,32
100.exe,12938,2717,32
100.exe,9682,125,32
100.exe,16392,1354,32
100.exe,8585,470,32
100.exe,17254,962,32
100.exe,10614,3763,32
100.exe,7366,968,32
100.exe,3385,786,32
100.exe,12003,3109,32
100.exe,11185,3477,32
100.exe,14068,2229,32
100.exe,980,125,32
100.exe,16564,1281,32
100.exe,16802,1179,32
100.exe,10612,3764,32
100.exe,14329,2115,32
100.exe,3167,884,32
100.exe,8022,690,32
100.exe,16526,1291,32
100.exe,197,501,32
100.exe,7270,1004,32
100.exe,15406,1680,32
100.exe,9942,33,32
100.exe,14427,2072,32
100.exe,12436,2953,32
100.exe,17431,875,32
100.exe,12573,2889,32
100.exe,12116,3061,32
100.exe,19297,79,32
100.exe,2812,1050,32
100.exe,17676,770,32
100.exe,16985,1098,32
100.exe,4547,243,32
100.exe,9225,264,32
100.exe,15809,1527,32
100.exe,9986,15,32
100.exe,13249,2585,32
100.exe,15291,1725,32
100.exe,2032,1416,32
100.exe,13300,2568,32
100.exe,7346,976,32
100.exe,4794,130,32
100.exe,18991,232,32
100.exe,7353,974,32
100.exe,17821,708,32
100.exe,4769,142,32
100.exe,9251,256,32
100.exe,6570,1185,32
100.exe,8721,424,32
100.exe,1137,52,32
100.exe,2373,1259,32
100.exe,6897,1105,32
100.exe,13706,2387,32
100.exe,1695,13,32
100.exe,16059,1445,32
100.exe,5402,158,32
100.exe,266,466,32
100.exe,284,458,32
100.exe,679,273,32
100.exe,17394,892,32
100.exe,18145,578,32
100.exe,13568,2460,32
100.exe,6799,1124,32
100.exe,8962,349,32
100.exe,17715,750,32
100.exe,12420,2964,32
100.exe,10226,3905,32
100.exe,7437,944,32
100.exe,10,1,32
100.exe,9164,286,32
100.exe,14768,1935,32
100.exe,10210,3913,32
100.exe,10140,3947,32
100.exe,1609,8,32
100.exe,2684,1114,32
100.exe,11216,3464,32
100.exe,18316,509,32
100.exe,13854,2323,32
100.exe,9852,56,32
100.exe,3087,918,32
100.exe,3483,735,32
100.exe,19145,155,32
100.exe,15142,1788,32
100.exe,3254,845,32
100.exe,5085,10,32
100.exe,11563,3294,32
100.exe,12761,2810,32
100.exe,4944,67,32
100.exe,12051,3091,32
100.exe,5459,134,32
100.exe,16491,1311,32
100.exe,13336,2552,32
100.exe,4320,344,32
100.exe,5683,45,32
100.exe,16119,1433,32
100.exe,3475,738,32
100.exe,1698,17,32
100.exe,4063,468,32
100.exe,10739,3710,32
100.exe,6685,1158,32
100.exe,17985,640,32
100.exe,9866,49,32
100.exe,5698,41,32
100.exe,10620,3760,32
100.exe,11028,3581,32
100.exe,2900,1006,32
100.exe,1201,26,32
100.exe,14085,2221,32
100.exe,3991,502,32
100.exe,17332,923,32
100.exe,6575,1185,32
100.exe,5305,197,32
100.exe,14883,1892,32
100.exe,13133,2627,32
100.exe,15456,1662,32
100.exe,13543,2474,32
100.exe,12549,2900,32
100.exe,480,367,32
100.exe,11826,3174,32
100.exe,17739,742,32
100.exe,6017,1430,32
100.exe,2172,1352,32
100.exe,4788,133,32
